4K&测试,#genre#
DAZN F1,http://streamsy.online:2999/coachj88/N93DPKS9pJ/1650
MOVISTAR F1,http://4ksuper.live:80/Patricia/Patricia123/317783
NBA FULL HDhttp://62.210.220.21:7777/play/a01g
WWE,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
红牛TV,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8?
NOW 633,http://abc123.digital:8080/jesselewis39562@yahoo.com/c8PdnKX569/425327
sps,http://202.21.104.6:88/sps-plus/index.m3u8
SKY SPORTS F1 HD,http://4ksuper.live:80/Patricia/Patricia123/317782
SKY SPORTS F1 HD DE,http://4ksuper.live:80/Patricia/Patricia123/317780
SPORTTV2,http://15.204.217.195/SPORTTV2/index.m3u8
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?blog.ntnas.top?FIFA世界杯WorldCup
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?世界杯WorldCup
五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
劲爆体育,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43038/index.m3u8
劲爆体育,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/jbtyhd8m/8000000/mnf.m3u8
超级体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000001000009601/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
央视台球,http://jltpc.x3322.net:9901/tsfile/live/1035_1.m3u8?key=txiptv
央视台球,http://angtv.cc/jd/gdlz.php?id=ystq
风云足球,http://jltpc.x3322.net:9901/tsfile/live/1033_1.m3u8?key=txiptv
魅力足球,http://180.97.247.27/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43083/index.m3u8
深圳体育,http://113.117.74.28:8081/hls/70/index.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?
咪咕体育,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8
咪咕体育4k,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8
山东体育,http://livealone.iqilu.com/iqilu/typdhjOF03kn.flv
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8?世界杯WorldCup
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
TDM SPORT MACAU,http://live4.tdm.com.mo:80/ch4/_definst_/sport_ch4.live/playlist.m3u8
Dazn F1,http://makeev.cbilant.com/iptv/L5X3Z2R8237RKM/6071/index.m3u8
http://8fdcf128.cbilant.com/iptv/UPCF5W5XELFMAR/6071/index.m3u8
DAZN 1,http://gmx9up2a.ottclub.xyz/iptv/9DEUPF9K25U84K/19042/index.m3u8
DAZN2,http://gmx9up2a.ottclub.xyz/iptv/9DEUPF9K25U84K/19043/index.m3u8
F1赛车,https://stream.ads.ottera.tv/playlist.m3u8?network_id=535
TNT SPORTS,http://181.78.208.254:8010/play/a008/index.m3u8
INFINITV,http://167.114.156.136:25461/live/INFINITV/ZX89NM22/140.m3u8
b1b,https://e105-ts.cdn.bg/b1b/fls/b1btv.stream/playlist.m3u8
deportv,https://538d0bde28ccf.streamlock.net/live-cont.ar/deportv/playlist.m3u8
ESPN,http://51.83.238.223:16515/
NBA TV,http://146.59.80.96:10120/play/a009
ESPN 4,http://208.115.225.174:14510
ESPN Vivo,http://208.115.225.174:14754
ESPN,http://181.204.21.164:8000/play/a09h/index.m3u8
ESPN 2,http://181.204.21.164:8000/play/a09i/index.m3u8
IMPACT Wrestling,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
12 TV Parma,https://5929b138b139d.streamlock.net/12TVParma/livestream/playlist.m3u8
韩国频道,#genre#
KBS世界,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KBS世界,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/playlist.m3u8
KBS世界,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/chunklist_b2500000.m3u8
阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
三星TV,https://i.mjh.nz/SamsungTVPlus/KRBB4200002MM.m3u8
三星TV+,https://i.mjh.nz/SamsungTVPlus/KRBB420000180.m3u8
三星TV3,https://i.mjh.nz/SamsungTVPlus/KRBB4200003ZL.m3u8
SBS HD,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&stream=156426&extension=ts
MBC A,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&stream=156429&extension=ts
KBS News D,https://code.vthanhtivi.pw/getlink/kbs/81/playlist.m3u8
KBS1,http://mytv.dothome.co.kr/ch/public/1.php
KBS2,http://mytv.dothome.co.kr/ch/public/3.php
KBS2,http://183.99.22.189:9981/stream/channelid/806525648?
EBS,http://183.99.22.189:9981/stream/channelid/1358704792?ticket=486A92F5229947808649CA1BA6D2AF3BD1F1DC5D&profile=pass
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
JTV,https://tistory1.daumcdn.net/tistory/2864485/skin/images/Public_58.m3u8
KBS Drama,http://mytv.dothome.co.kr/ch/catv/2.php
KBS Joy,http://mytv.dothome.co.kr/ch/catv/3.php
KBS LIFE,http://mytv.dothome.co.kr/ch/catv/5.php
KBS Story,http://mytv.dothome.co.kr/ch/catv/4.php
KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
애니원http://210.97.86.161:9981/stream/channelid/377618692?ticket=
测试1,http://175.207.220.199:9981/stream/channelid/135345991?ticket=
测试2,http://14.49.86.138:9981/stream/channelid/700704486?ticket=12A688862E2C825D5DA3DC122595142CB94F750F&profile=pass
测试3,http://14.49.86.138:9981/stream/channelid/1308141696?ticket=BAF2BAD0CC12EE136DB2D5CC0131D42B23D4EFB5&profile=pass
올레 순위 - ,http://14.49.86.138:9981/stream/channelid/1715507632?ticket=FE046EE785484561DCCCC775D7128F78C827F9B1&profile=pass
올레 순위 - 예능,http://14.49.86.138:9981/stream/channelid/432814552?ticket=A846A789887C780B140AC4573D3E4AFB9E2102EA&profile=pass
올레 순위 - 종합,http://14.49.86.138:9981/stream/channelid/1169993630?ticket=AFBB8CCACF4F0685B04E649C134EB3A670A95CAB&profile=pass
频道预览2,http://175.207.220.199:9981/stream/channelid/454725470?ticket=
频道预览3,http://175.207.220.199:9981/stream/channelid/256178647?ticket=
频道预览4,http://175.207.220.199:9981/stream/channelid/1204857893?ticket=
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
KBC TV,https://vod.ikbc.co.kr/KBCTV/tv/chunklist_w1946374378.m3u8
KBC TV,https://vod.ikbc.co.kr/KBCTV/tv/playlist.m3u8
KBS1,mitv://generationnexxxt.com:19806/28676e413f2a477ababeae97e87ef855
KBS2,mitv://generationnexxxt.com:19806/fa378d3829f643d2a87c4c754bbae507
KBS Drama,mitv://generationnexxxt.com:19806/10263d570592484e864bf42334ba5a2f
KBS Joy,mitv://generationnexxxt.com:19806/0a9a842f13284e848e7aa72af382c176
SBS,mitv://generationnexxxt.com:19806/c8f25b3b0185407792640de06e8781df
SBS Biz,mitv://generationnexxxt.com:19806/a99ade867d304779a5ac84ab89228575
JTBC,mitv://generationnexxxt.com:19806/4e234cda667b42a8bc3081db3b08bfce
EBS,mitv://generationnexxxt.com:19806/257252e5e0f749beb160af97e36d15d1
YTN,mitv://generationnexxxt.com:19806/37e575278e574bc9a9fc598c733de125
Mnet,mitv://generationnexxxt.com:19806/e4f2d41cce0c4f85a2019f13d1bb2aeb
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
OCN,mitv://generationnexxxt.com:19806/0fae247ef984444d9149e2c20be2c8b3
OCN Movies,mitv://generationnexxxt.com:19806/328994e1d61946198d921e2fe2bbc1a0
TV Chosun,mitv://generationnexxxt.com:19806/f2bbdada428d45c298a039f3bdf0f12e
MBC,mitv://generationnexxxt.com:19806/36faab63fc2e4983b559a7e8f2002e30
MBN,mitv://generationnexxxt.com:19806/09dbf5da37f9450c9bca9c7dabadf2bd
Tooniverse,mitv://generationnexxxt.com:19806/3c1da427c435451fa526abe4d1c5d446
SPOTV,mitv://generationnexxxt.com:19806/d270398d5c9d4358a1fab94773d6b8d1
JTBC GOLF,mitv://generationnexxxt.com:19806/7c397fb18c154c5f91e41a48fd3ab95c
KBS JOY,http://110.47.7.144:9981/stream/channelid/5?ticket=
LifeUhttp://1.236.14.10:9981/stream/channelid/47?ticket=
올리브http://1.236.14.10:9981/stream/channelid/48?ticket=
FOX,http://222.98.109.224:9981/stream/channelid/31?ticket=6DAE034785AA1B91B0EFE10F7C5C2226C6F4DAD0
코미디TV,http://222.98.109.224:9981/stream/channelid/32?ticket=BA5FA935FB1DAB2F598F3CA495A83F3892098F9B
综艺,http://14.49.86.138:9981/stream/channelid/553838573?ticket=A205A77A19E3E6AE539F7FBCD634F014832075DA&profile=pass
CJ오쇼핑 플러스,http://14.49.86.138:9981/stream/channelid/958661849?ticket=899E986687EBB48C4224704EB95AB2D16AD66FA4&profile=pass
AXN,http://121.160.86.119:9981/stream/channelid/81?ticket=FD318C886693A2DBCE816F68CE42A46AD8C6B07A
Mplex,http://121.160.86.119:9981/stream/channelid/21?ticket=AB42AA1C7D0F070F7B2AB7F9A5EF500770855C9F
TRENDY,http://121.160.86.119:9981/stream/channelid/80?ticket=0929C8AE9AF508AE7A6D13985140AD682019D202
TV조선,http://121.160.86.119:9981/stream/channelid/41?ticket=94837900DBC4EC43A00CC6BCFF159566802B7BF6
씨네프,http://121.160.86.119:9981/stream/channelid/60?ticket=E3EF05E242C78E3C8336A14626E9F59AEE2AA25B
채널S,http://121.160.86.119:9981/stream/channelid/10?ticket=791BFF250B431F1C0CAAB0D193916E246DF068A8
채널S동네방네,http://121.160.86.119:9981/stream/channelid/11?ticket=9251BF1940E99C7411118EE3FE4B9889BEDD0C64
채널뷰,http://121.160.86.119:9981/stream/channelid/51?ticket=E647644EF947FB6AAE956C94A24FEFBC7C67ECCB
채널차이나,http://121.160.86.119:9981/stream/channelid/53?ticket=9A5DFD9B88BAEECB2F821AF87361F147A2AF5AF6
패션앤,http://121.160.86.119:9981/stream/channelid/92?ticket=BBD00361A05B47A47AD94373708D0799887ABF18
Mplex,http://110.47.7.144:9981/stream/channelid/65?
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
KCTV,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
TJBSBS,http://1.245.74.5:1935/live/tv/chunklist_w1321158460.m3u8
CJBSBS,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
TJBSBS,http://1.245.74.5:1935/live/tv/.m3u8
MBN,https://wms2-kortv.akamaized.net/a_live/81992167/smil:20tv121.smil/chunklist_b2500000.m3u8
BTN,http://btn.nowcdn.co.kr/btn/btnlive2m/playlist.m3u8
평화방송http://110.47.7.144:9981/stream/channelid/64?ticket=3662ABD728AFD0F7429ACAD6D379422C487E7480
CBShttp://110.47.7.144:9981/stream/channelid/63?ticket=B5E3C7D0A99E04552194F54922A71361B50AE5A4
KBSDhttp://110.47.7.144:9981/stream/channelid/6
JTBC 2http://110.47.7.144:9981/stream/channelid/81
JTBC4http://110.47.7.144:9981/stream/channelid/62
OC Nhttp://110.47.7.144:9981/stream/channelid/48
tvNhttp://110.47.7.144:9981/stream/channelid/44
STBhttp://110.47.7.144:9981/stream/channelid/15
Ehttp://110.47.7.144:9981/stream/channelid/25
IHQhttp://110.47.7.144:9981/stream/channelid/27
SCREENhttp://110.47.7.144:9981/stream/channelid/28
Mnethttp://110.47.7.144:9981/stream/channelid/29
30http://110.47.7.144:9981/stream/channelid/30
OCN MOVIEShttp://110.47.7.144:9981/stream/channelid/45
JTBChttp://110.47.7.144:9981/stream/channelid/46
ENA PLAYhttp://110.47.7.144:9981/stream/channelid/50
DONEhttp://110.47.7.144:9981/stream/channelid/51
YTNhttp://110.47.7.144:9981/stream/channelid/53
SPOTVhttp://110.47.7.144:9981/stream/channelid/56
CHINGhttp://110.47.7.144:9981/stream/channelid/71
CNTVhttp://110.47.7.144:9981/stream/channelid/73
NOWhttp://110.47.7.144:9981/stream/channelid/94
中华TVhttp://110.47.7.144:9981/stream/channelid/97
CMCTVhttp://110.47.7.144:9981/stream/channelid/98
ENAhttp://110.47.7.144:9981/stream/channelid/99
OL!FEhttp://175.207.220.199:9981/stream/channelid/33199828?ticket=
TVC2http://175.207.220.199:9981/stream/channelid/429974246?
ONCEhttp://175.207.220.199:9981/stream/channelid/417888638
MBC,http://123.254.72.24:1935/tvlive/livestream2/chunklist_w265464937.m3u8
GENIETVhttp://175.207.220.199:9981/stream/channelid/1089353828?ticket=
GENIETVhttp://175.207.220.199:9981/stream/channelid/79438460?ticket=
job plus,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
국방TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
http://8.ykwlm.sinaapp.com/han3.php?id=10
CTS,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
aNhttp://175.207.220.199:9981/stream/channelid/1265183448
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b656000_sleng.m3u8
C,http://112.175.51.214:1935/live/myStream/playlist.m3u8
TJMBC,https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8
BSMBC,http://stream.bsmbc.com/livetv/BusanMBC_TV_onairstream/playlist.m3u8
JEJUMBC,https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
CJMBC,http://211.33.246.4:32954/cj_live/myStream.sdp/playlist.m3u8
소상공인방송,http://139.150.248.29:1935/smartlive/558/91258ac21591769e21f41b96f26d883e/playlist.m3u8
한국가요채널Korean Song,http://live.kytv.co.kr:8080/hls/stream.m3u8
KBC SBS,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
UBC SBS,http://59.23.231.102:1935/live/UBCstream/playlist.m3u8
http://59.23.231.102:1935/live/UBCstream/playlist.m3u8
KBS1http://220.95.92.160:9981/stream/channelid/660474352
KBS2,http://183.99.22.189:9981/stream/channelid/806525648?ticket=2CAD38B571549F19B45E89A4DA61B7F2F1293FE2&profile=pass
KBS2,http://183.99.22.189:9981/stream/channelid/1564137658
KBS1http://106.246.92.3:9981/stream/channelid/22
KBS1,mitv://generationnexxxt.com:19806/28676e413f2a477ababeae97e87ef855
KBS2,mitv://generationnexxxt.com:19806/fa378d3829f643d2a87c4c754bbae507
JTBC,mitv://generationnexxxt.com:19806/4e234cda667b42a8bc3081db3b08bfce
Mnet,mitv://generationnexxxt.com:19806/e4f2d41cce0c4f85a2019f13d1bb2aeb
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
JTBC3http://106.246.92.3:9981/stream/channelid/50
JTBC4http://106.246.92.3:9981/stream/channelid/51
CNTVhttp://106.246.92.3:9981/stream/channelid/94
AXNhttp://106.246.92.3:9981/stream/channelid/32
연합뉴스TV,https://wms211-kortv.akamaized.net/a_live/34402987/smil:20ch211.smil/chunklist_b2500000.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
Mubeat,https://stream.ads.ottera.tv/playlist.m3u8?network_id=711
SBS,http://183.99.22.189:9981/stream/channelid/1124346476?
BBSTV(불교),http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
NBS한국농업방송,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
https://media.joycorp.co.kr:4443/live/live_360p/playlist.m3u8
O C N,http://117.123.30.250:9981/stream/channelid/35?
JT BC2,http://117.123.30.250:9981/stream/channelid/71?
ANIONE,http://117.123.30.250:9981/stream/channelid/58
SBS,http://117.123.30.250:9981/stream/channelid/86
MBC,http://117.123.30.250:9981/stream/channelid/84
MBC D,http://117.123.30.250:9981/stream/channelid/59
패션앤,http://117.123.30.250:9981/stream/channelid/39
한국경제TV,http://117.123.30.250:9981/stream/channelid/77
EDGE,http://117.123.30.250:9981/stream/channelid/2
FUN,http://117.123.30.250:9981/stream/channelid/3
MBCON,http://117.123.30.250:9981/stream/channelid/7
SPOTV,http://117.123.30.250:9981/stream/channelid/8
E,http://117.123.30.250:9981/stream/channelid/10
tvN,http://117.123.30.250:9981/stream/channelid/11
CJ,http://117.123.30.250:9981/stream/channelid/12
롯데홈쇼핑,http://117.123.30.250:9981/stream/channelid/15
MBN,http://117.123.30.250:9981/stream/channelid/20
채널A,http://117.123.30.250:9981/stream/channelid/22
DR CUBE,http://117.123.30.250:9981/stream/channelid/24
KTV,http://117.123.30.250:9981/stream/channelid/27
연합뉴스TV,http://117.123.30.250:9981/stream/channelid/29
YTN,http://117.123.30.250:9981/stream/channelid/30
ANIMAX,http://117.123.30.250:9981/stream/channelid/33
뷰,http://117.123.30.250:9981/stream/channelid/34
SCREEN,http://117.123.30.250:9981/stream/channelid/36
OCN MOVIES,http://117.123.30.250:9981/stream/channelid/37
OCN MOVIES2,http://117.123.30.250:9981/stream/channelid/40
CNTV,http://117.123.30.250:9981/stream/channelid/6
Foxhttp://117.123.30.250:9981/stream/channelid/53
JTBC,http://117.123.30.250:9981/stream/channelid/18
TV asia,http://117.123.30.250:9981/stream/channelid/52
KBS1,http://117.123.30.250:9981/stream/channelid/85
인디필름http://117.123.30.250:9981/stream/channelid/5
CINE F,http://117.123.30.250:9981/stream/channelid/38
F,http://117.123.30.250:9981/stream/channelid/39
ENA,http://117.123.30.250:9981/stream/channelid/41
iHQ,http://117.123.30.250:9981/stream/channelid/43
Mnet,http://117.123.30.250:9981/stream/channelid/45
ENA S,http://117.123.30.250:9981/stream/channelid/46
K STAR,http://117.123.30.250:9981/stream/channelid/48
tvN D,http://117.123.30.250:9981/stream/channelid/49
SKY SP,http://117.123.30.250:9981/stream/channelid/50
tvN S,http://117.123.30.250:9981/stream/channelid/51
TVA P,http://117.123.30.250:9981/stream/channelid/52
NOW,http://117.123.30.250:9981/stream/channelid/53
KBSN,http://117.123.30.250:9981/stream/channelid/55
event,http://117.123.30.250:9981/stream/channelid/56
CTS,http://117.123.30.250:9981/stream/channelid/60
BTN,http://117.123.30.250:9981/stream/channelid/61
cpbc,http://117.123.30.250:9981/stream/channelid/62
CS2,http://117.123.30.250:9981/stream/channelid/63
SBS P,http://117.123.30.250:9981/stream/channelid/64
KBS D,http://117.123.30.250:9981/stream/channelid/65
inet,http://117.123.30.250:9981/stream/channelid/66
MBC SP,http://117.123.30.250:9981/stream/channelid/67
SBS SP,http://117.123.30.250:9981/stream/channelid/68
SBS B,http://117.123.30.250:9981/stream/channelid/69
MBC M,http://117.123.30.250:9981/stream/channelid/70
CMC가족오락,http://117.123.30.250:9981/stream/channelid/73
TV,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
TV1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
TV2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=623
TV3,https://stream.ads.ottera.tv/playlist.m3u8?network_id=630
TV4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=644
TV5,https://stream.ads.ottera.tv/playlist.m3u8?network_id=742
TV6,https://stream.ads.ottera.tv/playlist.m3u8?network_id=751
137购物http://114.108.31.23:80/live/10011.m3u8
SAND BOXhttp://58.142.60.62:9981/stream/channelid/167222103?profile=pass

14,https://stream.ads.ottera.tv/playlist.m3u8?network_id=14
JUMBC,https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
jtbc2http://222.237.71.141:9981/stream/channelid/1803658735?profile=pass
K STARhttp://121.136.153.200:9981/stream/channelid/41

日本频道,#genre#
NHK世界,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK世界,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
NTV News24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
Nippon,https://ntv4.mov3.co/hls/ntv.m3u8
NHKG,https://nhk4.mov3.co/hls/nhk.m3u8
NHKWorld Premium,https://cdn1.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
東映チャンネル ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs27
映画 ,http://142.171.31.242:5002/cs14.m3u8?token=guoziyun&gid=cs14&channel=zhongying
ホームドラマチャンネル Home Drama Channel,http://103.36.32.14:5002/cs27.m3u8?token=guoziyun&gid=cs27&channel=zhongying
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
BSテレ東,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
